match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0695,41,notout,355.56,1,4
Matches/MatchScorecard_T20.asp?MatchCode=0693,8,notout,600.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4342,49,csubbPlunkett,136.36,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=4338,51,cAllenbCottrell,121.05,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4332,7,c†IkramAliKhilbAftabAlam,77.78,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4249,57,cBoultbNeesham,204.55,2,5
Matches/MatchScorecard_ODI.asp?MatchCode=4345,0,cSoumyaSarkarbMustafizurRahman,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4245,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4074,48,cWarnerbZampa,102.50,1,3
Matches/MatchScorecard_ODI.asp?MatchCode=4057,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4056,23,bHolder,95.24,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4089,9,cSoutheebSantner,133.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4088,34,cMilnebSantner,96.77,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=4085,19,cWilliamsonbBoult,100.00,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0646,1,bSodhi,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0548,1,lbwbSantner,14.29,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4071,95,cRichardsonbCummins,108.33,5,4
Matches/MatchScorecard_ODI.asp?MatchCode=4069,22,cWarnerbRichardson,76.92,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4324,30,cBabarAzambMohammadAmir,136.84,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=4197,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4050,96,runout,176.74,4,6
Matches/MatchScorecard_ODI.asp?MatchCode=4034,26,notout,333.33,0,3
Matches/MatchScorecard_ODI.asp?MatchCode=3954,9,cLathambSantner,69.23,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3952,39,cSantnerbBoult,112.50,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=4047,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0560,19,cSoumyaSarkarbAl-AminHossain,214.29,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0522,37,cMahmudullahbAl-AminHossain,172.22,4,1
Matches/MatchScorecard_ODI.asp?MatchCode=4316,58,cFinchbCummins,177.78,4,3
Matches/MatchScorecard_T20.asp?MatchCode=0638,27,csubbStoinis,108.70,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0637,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4076,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0566,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0499,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0498,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0670,23,c†KlaasenbMorris,123.53,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0669,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0667,15,notout,185.71,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4135,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4067,102,cFaulknerbZampa,125.76,5,5
Matches/MatchScorecard_T20.asp?MatchCode=0706,41,notout,235.71,4,2
Matches/MatchScorecard_T20.asp?MatchCode=0704,14,notout,120.00,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0699,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3976,23,notout,211.11,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3974,45,notout,108.11,3,1
