match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4317,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4339,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4334,18,bWahabRiaz
Matches/MatchScorecard_ODI.asp?MatchCode=4328,7,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4323,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4351,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4310,45,cKohlibKumar
Matches/MatchScorecard_ODI.asp?MatchCode=4307,11,cSoumyaSarkarbMustafizurRahman
Matches/MatchScorecard_T20.asp?MatchCode=0740,1,cBabarAzambHasanAli
Matches/MatchScorecard_T20.asp?MatchCode=0729,0,c†CareybTye
Matches/MatchScorecard_ODI.asp?MatchCode=4126,42,bKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4042,4,cKumarbBumrah
Matches/MatchScorecard_ODI.asp?MatchCode=3990,3,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4037,29,cHasanAlibJunaidKhan
Matches/MatchScorecard_ODI.asp?MatchCode=4030,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4029,40,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4028,6,c†ButtlerbAli
Matches/MatchScorecard_ODI.asp?MatchCode=4002,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3987,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4033,23,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3995,8,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3992,19,cBoultbSantner
Matches/MatchScorecard_T20.asp?MatchCode=0609,10,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3983,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3999,32,bBoult
Matches/MatchScorecard_ODI.asp?MatchCode=3985,28,cMendisbLakmal
Matches/MatchScorecard_ODI.asp?MatchCode=3890,73,bRashid
Matches/MatchScorecard_ODI.asp?MatchCode=3907,8,cPollardbNarine
Matches/MatchScorecard_ODI.asp?MatchCode=3903,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3900,44,csubbBrathwaite
Matches/MatchScorecard_T20.asp?MatchCode=0533,3,cWarnerbFaulkner
Matches/MatchScorecard_T20.asp?MatchCode=0532,9,cFinchbCoulter-Nile
Matches/MatchScorecard_T20.asp?MatchCode=0562,18,notout
Matches/MatchScorecard_T20.asp?MatchCode=0555,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0553,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3885,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0518,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0516,19,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3891,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3816,15,lbwbRubelHossain
Matches/MatchScorecard_ODI.asp?MatchCode=3848,10,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3813,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0469,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0468,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3509,1,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3536,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3534,9,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3517,3,c†ButtlerbTredwell
Matches/MatchScorecard_ODI.asp?MatchCode=3513,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0311,0,cSaeedAjmalbUmarGul
Matches/MatchScorecard_T20.asp?MatchCode=0296,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0741,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0670,5,bBumrah
Matches/MatchScorecard_T20.asp?MatchCode=0669,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4135,4,cDhawanbKuldeepYadav
Matches/MatchScorecard_T20.asp?MatchCode=0743,71,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4130,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4128,15,lbwbKuldeepYadav
Matches/MatchScorecard_ODI.asp?MatchCode=4127,16,cKumarbChahal
Matches/MatchScorecard_T20.asp?MatchCode=0667,0,cRainabKumar
Matches/MatchScorecard_T20.asp?MatchCode=0630,9,cHalesbJordan
Matches/MatchScorecard_T20.asp?MatchCode=0629,13,cRoybCurran
Matches/MatchScorecard_ODI.asp?MatchCode=3892,9,lbwbNarine
Matches/MatchScorecard_T20.asp?MatchCode=0781,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0776,-,dnb
