match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0743,5,csubbMohammadAmir,71.43,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0741,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0740,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0670,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0669,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0667,2,notout,66.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0781,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4188,6,cdeSilvabKumara,166.67,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0715,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0711,13,notout,70.59,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4187,3,notout,100.00,0,0
