match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0701,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0679,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0678,19,notout,177.78,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0723,12,notout,125.00,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0724,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0719,0,cMaxwellbTye,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0705,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0702,0,cMaxwellbRichardson,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0697,25,cTyebRichardson,123.53,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0743,4,cMillerbBEHendricks,66.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0941,9,cGunathilakabPradeep,100.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4238,0,lbwbShamsi,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4237,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0740,10,cKlaasenbPhehlukwayo,114.29,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0685,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4227,5,bFerguson,250.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0722,0,cTyebMarsh,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0720,20,notout,170.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4197,23,cDhawanbBumrah,47.73,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4194,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4225,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4104,8,cSoutheebFerguson,38.89,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4177,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4176,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4174,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4172,0,cCharibChatara,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0687,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4103,21,notout,141.67,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0726,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0700,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0656,9,bBoult,200.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0655,0,cSantnerbWheeler,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0654,7,cBrucebSouthee,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4114,28,cSoutheebSantner,153.33,1,2
Matches/MatchScorecard_ODI.asp?MatchCode=4110,1,c†LathambSouthee,25.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4105,12,cAstlebFerguson,76.92,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0696,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0634,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0643,17,notout,433.33,0,2
Matches/MatchScorecard_T20.asp?MatchCode=0642,4,cGunathilakabSanjaya,66.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0640,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4087,5,notout,45.45,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4082,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4274,17,cHandscombbCoulter-Nile,100.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4273,32,cStoinisbRichardson,107.69,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=4292,3,cStokesbPlunkett,75.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4287,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4294,14,lbwbCurran,118.18,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0791,20,cDenlybJordan,170.00,1,1
Matches/MatchScorecard_ODI.asp?MatchCode=4044,18,runout,100.00,1,1
