match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4402,15,notout,133.33,1,1
Matches/MatchScorecard_T20.asp?MatchCode=1079,10,bChahal,81.82,1,0
Matches/MatchScorecard_T20.asp?MatchCode=1077,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1074,2,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4249,22,cMohammedShamibPandya,59.46,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4245,3,c†KarthikbPandya,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4239,17,lbwbMohammedShami,66.67,1,1
Matches/MatchScorecard_T20.asp?MatchCode=0653,8,notout,600.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4023,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4315,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4089,11,cDhawanbBumrah,180.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4088,33,cKohlibBumrah,76.32,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=4085,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4039,14,notout,77.78,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4036,3,st†ButtlerbRashid,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4026,24,notout,222.22,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0646,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4032,10,cSmithbHazlewood,114.29,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0489,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3886,50,notout,115.38,3,1
Matches/MatchScorecard_ODI.asp?MatchCode=3872,25,notout,190.91,0,2
Matches/MatchScorecard_T20.asp?MatchCode=0568,8,cJordanbStokes,116.67,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0558,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0552,1,runout,100.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0548,20,c†DhonibJadeja,105.88,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3884,40,notout,89.74,1,2
Matches/MatchScorecard_ODI.asp?MatchCode=3870,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3883,12,notout,142.86,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0496,2,notout,66.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0492,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0491,0,cShahidAfridibUmarGul,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3868,42,runout,82.61,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3865,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4311,19,notout,141.67,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4252,18,notout,177.78,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4250,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4024,6,notout,166.67,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0657,1,cWarnerbTye,25.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0668,0,c†CareybTye,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4337,5,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4104,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4103,8,cRummanRaeesbMohammadAmir,140.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0656,29,notout,200.00,3,1
Matches/MatchScorecard_T20.asp?MatchCode=0655,41,c†SarfarazAhmedbMohammadAmir,132.14,4,0
Matches/MatchScorecard_T20.asp?MatchCode=0654,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4114,1,runout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4110,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4105,6,bHasanAli,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3954,18,notout,130.77,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3952,9,notout,56.25,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0589,4,runout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4027,0,bShakibAlHasan,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0588,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3971,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3969,8,notout,114.29,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0563,3,bMustafizurRahman,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4423,15,cCumminsbMarsh,87.50,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4341,14,cBehrendorffbStarc,41.38,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=3988,45,notout,111.76,3,2
Matches/MatchScorecard_ODI.asp?MatchCode=3984,7,cMaxwellbCummins,36.84,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3968,18,lbwbStarc,71.43,3,0
Matches/MatchScorecard_ODI.asp?MatchCode=3967,2,bStarc,40.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3966,0,cWarnerbZampa,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0590,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3970,9,cMashrafeMortazabSubashisRoy,52.94,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3992,19,c†deKockbRabada,62.96,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0609,6,cAmlabPhehlukwayo,83.33,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4149,79,cHalesbWoakes,94.37,4,2
Matches/MatchScorecard_T20.asp?MatchCode=0665,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0662,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3805,17,notout,136.36,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=3804,17,cJordanbRashid,65.22,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0432,9,bWood,69.23,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3809,2,bRashid,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3807,55,cBillingsbStokes,231.58,3,4
Matches/MatchScorecard_ODI.asp?MatchCode=3806,24,cRootbStokes,131.25,3,0
Matches/MatchScorecard_T20.asp?MatchCode=0745,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4353,10,notout,150.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0744,7,bAhmed,87.50,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0742,8,notout,175.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0647,3,notout,75.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0645,33,notout,192.86,2,2
Matches/MatchScorecard_ODI.asp?MatchCode=3955,4,bPatel,40.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3953,7,cKohlibBumrah,53.85,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3951,0,c†DhonibJadhav,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0736,14,cNLTCPererabSandakan,81.25,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0652,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0651,27,notout,209.09,2,1
Matches/MatchScorecard_ODI.asp?MatchCode=3866,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3879,53,c†SarfarazAhmedbMohammadIrfan,76.19,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4410,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1081,6,cPandeybThakur,85.71,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1080,2,runout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4248,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4328,2,notout,66.67,0,0
