match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4400,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4399,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4388,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4410,10,notout,133.33,2,0
Matches/MatchScorecard_T20.asp?MatchCode=1070,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4406,54,bJamieson,91.84,5,2
Matches/MatchScorecard_T20.asp?MatchCode=1081,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1080,13,notout,122.22,2,0
Matches/MatchScorecard_T20.asp?MatchCode=0926,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0921,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0874,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0872,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0877,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1069,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1068,-,dnb,-,-,-
