match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0706,3,runout,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0704,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0699,0,c&amp;bUTYadav,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0607,0,notout,0.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0606,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0608,0,st†DhonibChahal,0.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3664,0,lbwbRaina,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0770,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0769,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0768,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0721,2,notout,200.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0661,1,notout,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0660,18,notout,145.45,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0694,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0665,8,notout,600.00,0,1,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0662,7,bBoult,100.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0633,6,cBrathwaitebWilliams,85.71,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0630,0,notout,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0628,-,dnb,-,-,-,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3889,3,cDuminybAbbott,60.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0580,-,dnb,-,-,-,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3908,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3887,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3932,17,notout,83.33,0,1,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0568,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0564,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0553,6,cDuminybAbbott,166.67,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0550,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0570,13,notout,92.31,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3885,16,cDuminybdeLange,140.00,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0518,1,cduPlessisbAbbott,50.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0516,17,cMillerbAbbott,100.00,2,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3930,-,dnb,-,-,-,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3805,3,notout,150.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0481,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3804,2,cBoultbElliott,50.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3780,0,runout,0.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3785,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3718,0,lbwbPrasanna,0.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3712,1,cNLTCPererabBAWMendis,50.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0407,6,bMalinga,125.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0400,14,cSwartbvanBeek,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0397,18,cdeVilliersbHendricks,114.29,2,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0393,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0386,10,cSoutheebNLMcCullum,133.33,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0370,35,notout,300.00,0,4,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3710,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0361,12,notout,83.33,2,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=1054,15,notout,400.00,1,1,Tail
Matches/MatchScorecard_T20.asp?MatchCode=1051,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1040,45,cGuptillbSantner,189.47,3,3,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1035,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=1087,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3727,18,cMaxwellbFaulkner,80.95,1,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3599,-,dnb,-,-,-,Tail
