match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4241,1,cMillerbSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=4238,71,cduPlessisbPhehlukwayo
Matches/MatchScorecard_ODI.asp?MatchCode=4237,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0740,12,cMillerbBEHendricks
Matches/MatchScorecard_T20.asp?MatchCode=0634,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0636,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4037,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0655,7,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4319,38,cKhawajabRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=3981,14,st†WadebZampa
Matches/MatchScorecard_ODI.asp?MatchCode=3977,8,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3975,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3973,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3972,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4292,4,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4287,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4324,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4304,1,cCottrellbHolder
Matches/MatchScorecard_ODI.asp?MatchCode=4300,13,cWilleybWoakes
Matches/MatchScorecard_ODI.asp?MatchCode=4297,1,cDenlybCurran
Matches/MatchScorecard_ODI.asp?MatchCode=4294,21,notout
Matches/MatchScorecard_T20.asp?MatchCode=0791,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4308,11,notout
Matches/MatchScorecard_T20.asp?MatchCode=0741,1,bPhehlukwayo
Matches/MatchScorecard_T20.asp?MatchCode=0685,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4227,2,cWorkerbFerguson
Matches/MatchScorecard_T20.asp?MatchCode=0723,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0722,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0720,0,cMarshbCoulter-Nile
Matches/MatchScorecard_T20.asp?MatchCode=0719,20,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4204,9,cMashrafeMortazabMustafizurRahman
Matches/MatchScorecard_ODI.asp?MatchCode=4201,2,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4200,7,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4197,1,cKarthikbKumar
Matches/MatchScorecard_ODI.asp?MatchCode=4194,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4225,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0705,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4104,63,cAstlebSouthee
Matches/MatchScorecard_ODI.asp?MatchCode=4178,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4174,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4172,0,cMusakandabTiripano
Matches/MatchScorecard_ODI.asp?MatchCode=4223,17,cBoultbFerguson
Matches/MatchScorecard_T20.asp?MatchCode=0687,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4103,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0700,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0724,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0697,0,cAgarbTye
Matches/MatchScorecard_T20.asp?MatchCode=0679,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0654,26,cSoutheebRance
Matches/MatchScorecard_ODI.asp?MatchCode=4110,1,cGuptillbSouthee
Matches/MatchScorecard_ODI.asp?MatchCode=4105,1,cWilliamsonbMunro
Matches/MatchScorecard_T20.asp?MatchCode=0696,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0678,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4044,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4019,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0643,-,dnb
