match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4037,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0348,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0345,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3577,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3509,4,bMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3484,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3575,4,bMcLaren
Matches/MatchScorecard_ODI.asp?MatchCode=3488,10,c&amp;bSteyn
Matches/MatchScorecard_ODI.asp?MatchCode=3487,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0311,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3981,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3977,0,bHazlewood
Matches/MatchScorecard_ODI.asp?MatchCode=3975,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3973,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3441,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3443,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4297,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4294,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4204,3,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4178,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4223,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4044,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4019,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4084,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4082,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4081,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4079,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4018,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4050,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4045,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0354,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3620,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4277,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4276,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4275,5,c†CareybZampa
Matches/MatchScorecard_ODI.asp?MatchCode=4177,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4176,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3803,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3798,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3797,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3550,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3549,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3546,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0384,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3514,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3457,0,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3456,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3455,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3500,2,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3499,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3624,1,notout
Matches/MatchScorecard_T20.asp?MatchCode=0325,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3538,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3535,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3533,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3506,0,cGaylebDJJBravo
Matches/MatchScorecard_ODI.asp?MatchCode=3799,4,bArafatSunny
Matches/MatchScorecard_T20.asp?MatchCode=0201,3,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3293,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3292,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0208,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3662,1,bMalinga
Matches/MatchScorecard_ODI.asp?MatchCode=3658,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3497,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3491,28,bMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3489,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3584,1,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3582,0,notout
