match_id,score,how dismissed
Matches/MatchScorecard_ODI.asp?MatchCode=4002,7,c&amp;bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3997,6,c†deKockbRabada
Matches/MatchScorecard_ODI.asp?MatchCode=3995,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3992,28,notout
Matches/MatchScorecard_T20.asp?MatchCode=0609,23,bImranTahir
Matches/MatchScorecard_ODI.asp?MatchCode=3999,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3794,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3686,6,bImranTahir
Matches/MatchScorecard_T20.asp?MatchCode=0389,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3388,32,cSteynbMMorkel
Matches/MatchScorecard_ODI.asp?MatchCode=3385,5,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3279,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0664,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=3809,20,bStokes
Matches/MatchScorecard_ODI.asp?MatchCode=3807,1,cStokesbRashid
Matches/MatchScorecard_ODI.asp?MatchCode=3806,6,notout
Matches/MatchScorecard_T20.asp?MatchCode=0657,10,cStoinisbTye
Matches/MatchScorecard_T20.asp?MatchCode=0668,6,cMaxwellbRichardson
Matches/MatchScorecard_ODI.asp?MatchCode=4032,0,notout
Matches/MatchScorecard_ODI.asp?MatchCode=3968,4,cWarnerbFaulkner
Matches/MatchScorecard_ODI.asp?MatchCode=3967,2,cBaileybCummins
Matches/MatchScorecard_ODI.asp?MatchCode=3796,12,runout
Matches/MatchScorecard_ODI.asp?MatchCode=3767,0,bStarc
Matches/MatchScorecard_T20.asp?MatchCode=0150,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2938,-,dnb
Matches/MatchScorecard_T20.asp?MatchCode=0084,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=2933,3,bBracken
Matches/MatchScorecard_T20.asp?MatchCode=0723,6,notout
Matches/MatchScorecard_ODI.asp?MatchCode=4225,14,cImam-ul-HaqbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4104,-,dnb
Matches/MatchScorecard_ODI.asp?MatchCode=4223,21,cJunaidKhanbShaheenShahAfridi
Matches/MatchScorecard_ODI.asp?MatchCode=4103,14,notout
Matches/MatchScorecard_T20.asp?MatchCode=0724,0,runout
Matches/MatchScorecard_T20.asp?MatchCode=0654,-,dnb
