match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_T20.asp?MatchCode=0693,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4402,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1079,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1077,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1074,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4400,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4399,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4398,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4266,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4342,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4338,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4332,1,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4263,0,bCoulter-Nile,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4270,1,notout,25.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4345,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4258,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0576,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0575,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4089,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4088,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4085,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0646,1,notout,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0548,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4205,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4199,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4071,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4069,12,notout,166.67,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4324,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4201,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4197,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4050,1,c†SarfarazAhmedbHasanAli,11.11,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4034,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3952,0,bSouthee,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4047,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0560,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0522,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4268,8,notout,600.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4316,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0767,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0766,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0732,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0731,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0730,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0638,8,runout,77.78,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0637,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4076,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0566,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0499,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0498,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3878,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0670,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0667,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4135,-,dnb,-,-,-
