match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4284,52,notout,83.93,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4123,39,cMarshbTye,100.00,2,1
Matches/MatchScorecard_T20.asp?MatchCode=0661,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0660,8,cWarnerbTye,300.00,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0630,1,notout,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0629,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4125,13,notout,157.14,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4300,35,notout,193.33,2,2
Matches/MatchScorecard_ODI.asp?MatchCode=4297,36,bHasanAli,103.33,5,0
Matches/MatchScorecard_ODI.asp?MatchCode=4294,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0791,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0770,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0769,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0768,2,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4260,0,bThomas,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0721,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4215,1,notout,12.50,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4212,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4149,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0665,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0633,1,notout,50.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1082,2,cMillerbNgidi,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4408,6,cBavumabNgidi,55.56,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4405,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4401,15,notout,83.33,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1084,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=1087,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4146,26,notout,220.00,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=4139,2,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4138,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4137,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4254,0,lbwbHolder,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4211,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4075,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1054,14,cdeGrandhommebNeesham,133.33,0,1
Matches/MatchScorecard_T20.asp?MatchCode=1043,16,notout,140.00,0,1
Matches/MatchScorecard_T20.asp?MatchCode=1035,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1051,-,dnb,-,-,-
