match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=3760,9,lbwbJadeja,80.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3588,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4323,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0555,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0414,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0413,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0371,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3828,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3827,4,runout,57.14,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3826,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4307,10,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4086,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0533,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3771,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4334,1,notout,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4247,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4244,6,cImadWasimbShadabKhan,55.56,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4237,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0634,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0636,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0635,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4037,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3816,1,notout,25.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3813,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3818,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4351,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4226,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4224,13,notout,100.00,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4222,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3950,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3896,6,runout,66.67,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3940,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3894,0,cCoulter-NilebMaxwell,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3903,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3945,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0532,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3942,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3697,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3695,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3694,26,cWarnerbMaxwell,100.00,4,0
Matches/MatchScorecard_ODI.asp?MatchCode=3663,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3673,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3669,2,cMarshbMaxwell,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4135,2,cKohlibBumrah,25.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4083,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3990,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3989,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0630,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0628,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3987,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3992,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0609,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0605,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0604,1,bKulasekara,16.67,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0603,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3890,5,notout,400.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=3889,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3907,36,c†RamdinbBrathwaite,120.83,7,0
Matches/MatchScorecard_ODI.asp?MatchCode=3900,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3887,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0567,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3892,0,lbwbNarine,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3885,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3891,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3841,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3783,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0423,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3851,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3848,4,notout,40.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3845,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3844,11,c†DhonibKumar,75.00,0,1
Matches/MatchScorecard_T20.asp?MatchCode=0422,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0469,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3766,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3750,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0468,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3736,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3732,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3728,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0397,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0385,10,notout,200.00,0,1
Matches/MatchScorecard_ODI.asp?MatchCode=4028,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0553,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0518,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0516,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3273,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4042,1,runout,14.29,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0405,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4310,0,cJadhavbKumar,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4128,10,cKohlibChahal,133.33,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4127,0,bBumrah,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4126,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3686,0,notout,0.00,0,0
Matches/MatchScorecard_T20.asp?MatchCode=0389,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4080,-,dnb,-,-,-
