match_id,score,how dismissed,strike rate,4s,6s
Matches/MatchScorecard_ODI.asp?MatchCode=4342,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4021,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4020,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4326,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4123,2,notout,100.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4117,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4115,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4036,0,cTaylorbSouthee,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4314,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0660,5,notout,55.56,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4169,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4168,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4167,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4166,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3834,15,cAgarbHastings,100.00,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4308,12,notout,166.67,2,0
Matches/MatchScorecard_ODI.asp?MatchCode=4045,3,runout,60.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4031,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4354,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4336,1,notout,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4108,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4041,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3833,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3800,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0628,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4029,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4297,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0770,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4256,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4255,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4260,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4215,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4165,1,lbwbSharif,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4149,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=0662,6,notout,166.67,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4028,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3928,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3926,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3925,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3932,9,notout,160.00,1,0
Matches/MatchScorecard_T20.asp?MatchCode=0432,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3809,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3807,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=3806,3,notout,75.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=3830,11,notout,100.00,1,0
Matches/MatchScorecard_ODI.asp?MatchCode=4171,0,notout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4175,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4173,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1082,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1084,-,dnb,-,-,-
Matches/MatchScorecard_T20.asp?MatchCode=1087,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4355,0,runout,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4346,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4146,3,notout,75.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4139,1,runout,50.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4331,0,c†PererabPradeep,0.00,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4321,-,dnb,-,-,-
Matches/MatchScorecard_ODI.asp?MatchCode=4254,1,notout,33.33,0,0
Matches/MatchScorecard_ODI.asp?MatchCode=4253,-,dnb,-,-,-
