match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_ODI.asp?MatchCode=4332,29,cShankarbPandya,64.29,2,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=4203,16,cJadhavbChahar,32.61,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0268,5,cRainabBalaji,35.71,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0271,55,cMorganbDernbach,137.50,5,3,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0354,3,bSohailTanvir,33.33,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=1128,11,bYoung,90.91,1,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4009,2,lbwbMulder,22.22,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0625,15,bBadree,150.00,3,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0490,15,runout,216.67,0,1,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0488,45,runout,185.00,2,3,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0565,8,cBravobSammy,57.14,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0514,5,c†PatilbAhmedRaza,71.43,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0485,18,notout,163.64,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0484,16,notout,175.00,2,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0483,4,notout,100.00,0,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0472,71,notout,180.65,7,0,Top Order
Matches/MatchScorecard_T20.asp?MatchCode=0471,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3721,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3725,0,cDaveybWardlaw,0.00,0,0,Tail
Matches/MatchScorecard_ODI.asp?MatchCode=3707,23,cSaqibAlibGuruge,142.86,1,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3705,10,cMohammadTauqirbMohammadNaveed,133.33,0,1,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=3652,34,c†MutumbamibMasakadza,75.61,3,0,Top Order
Matches/MatchScorecard_ODI.asp?MatchCode=3650,25,notout,127.78,2,0,Middle Order
Matches/MatchScorecard_ODI.asp?MatchCode=4315,5,c†LathambNeesham,100.00,1,0,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0659,2,notout,66.67,0,0,Middle Order
