match_id,score,how dismissed,strike rate,4s,6s,batting position
Matches/MatchScorecard_T20.asp?MatchCode=0712,0,notout,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0684,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0483,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0659,0,c†TaylorbJarvis,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0658,-,dnb,-,-,-,Middle Order
Matches/MatchScorecard_T20.asp?MatchCode=0372,0,notout,0.00,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0313,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0310,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0242,1,notout,33.33,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0713,1,cBalbirniebChase,33.33,0,0,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0456,-,dnb,-,-,-,Tail
Matches/MatchScorecard_T20.asp?MatchCode=0585,-,dnb,-,-,-,Tail
